StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,1_1,1_2,1_3,1_8,1_9,2_1,2_2,2_3,2_8,2_9,imid,Q_Language,group,SC1,SC2,SC3,controls
2021-10-22 02:17:06,2021-10-22 02:29:25,IP Address,100,739,True,2021-10-22 02:29:26,R_21sTEe0lAKFX6bi,anonymous,NL,0.89999997615814208984375,Corona,Zorg,"Woningen ","Veiligheid ",Werk,Olifanten gedood,"sterrenkundestudent ",energietarieven,criminelen,Stijging corona,4431201,NL,FB,3,4,3,no
2021-10-22 02:31:43,2021-10-22 02:32:23,IP Address,100,40,True,2021-10-22 02:32:23,R_1PT2CCOwQA9eAWg,anonymous,NL,1,Alexis,Koninklijke huis,Elektriciteit,Prijzen,Brandstof,Brandstof,Prijzen,Gas,Elektriciteit,Duurder,4149835,NL,GA,5,4,3,yes
2021-10-22 02:33:27,2021-10-22 02:34:55,IP Address,100,87,True,2021-10-22 02:34:55,R_2YPLTYEiQUMinRd,anonymous,NL,1,immigratie,energie,kabinet,ouderen,woningbouw,storm,kabinet,energie,woningbouw,ziektekosten,3854463,NL,GA,5,5,0,yes
2021-10-22 02:34:09,2021-10-22 02:35:19,IP Address,100,70,True,2021-10-22 02:35:20,R_tXMrWDd9BpUmyit,anonymous,NL,1,alec baldwin schiet iemand dood,melbourne is uit de lockdown,"geen ","gwen ",geen,alec baldwin,"europese unie ",geen,geen,geen,2008638,NL,FB,2,5,3,yes
2021-10-22 02:38:08,2021-10-22 02:39:27,IP Address,100,79,True,2021-10-22 02:39:28,R_3RaOKALt2pl4r8W,anonymous,NL,1,Toeslagen affaire,Corona,Kabinetsvorming,Armoede,"Tekort in zorg ","Alec Baldwin schiet op set ","Marokko lockdown ","Polen lockdown ",Geen,"Gee ",4624107,NL,FB,1,5,2,no
2021-10-22 02:41:13,2021-10-22 02:43:19,IP Address,100,126,True,2021-10-22 02:43:19,R_qV3l1e7Yyt2vZHb,anonymous,NL,1,milieu,bestuurscultuur,formatie,toeslagenaffaire,polen,energieprijzen,polen,formatie,gaswinning,hooligans,46710,NL,GA,3,0,2,yes
2021-10-22 02:29:11,2021-10-22 02:44:50,IP Address,100,938,True,2021-10-22 02:44:50,R_2sQKneXX8lv8jFT,anonymous,NL,0.89999997615814208984375,Klimaat,Een kabinet,Corona,De Zorg,Woning tekort,Nieuw kabinet,Vaccinaties,Ziekenhuizen,Zorgtoeslag,Klimaat,3337224,NL,GA,4,5,5,yes
2021-10-22 02:46:07,2021-10-22 02:51:37,IP Address,100,329,True,2021-10-22 02:51:37,R_1dt28dy4IfQIkFL,anonymous,NL,0.89999997615814208984375,Inflatie,Hogere energieprijzen,Verdeeldheid,Immigratie,Huisengebrek,Immigratie,Huisenprijzen,Stijgende energieprijzen,Woningmarkt,Verdeeldheid,2880397,NL,GA,3,0,3,yes
2021-10-22 02:50:22,2021-10-22 02:52:10,IP Address,100,107,True,2021-10-22 02:52:11,R_2WYKzoGD6tRqbsB,anonymous,NL,1,mileu,zorg,corona,defensie,energie,belasting,gas,defensie,milieu,zorg,4731402,NL,GA,4,4,5,no
2021-10-22 02:49:11,2021-10-22 02:52:14,IP Address,100,182,True,2021-10-22 02:52:15,R_25GyLYiIAGTUAll,anonymous,NL,1,Klimaat,Afghanen,Energieproblematiek,Criminaliteit,Woningnood,Hooligans,Onenigheid tussen justitie en politie,"Weersinvloeden ",Dood van beroemde dirigent,Stijging van coronabesmettingen,2764624,NL,NOS,0,0,3,yes
2021-10-22 02:48:13,2021-10-22 02:52:38,IP Address,100,264,True,2021-10-22 02:52:38,R_1EcZ8h7VvaJfwnI,anonymous,NL,0.89999997615814208984375,Corona,Milieu,Stijging prijzen,Gas,?,Haitink overleden,Marokko terughaalvluchten,Queen Elisabeth,Lockdown Melbourne,Investering waterstof riskant,484086,NL,GA,4,5,4,yes
2021-10-22 02:50:42,2021-10-22 02:53:06,IP Address,100,144,True,2021-10-22 02:53:06,R_2SkMYndLxH26l2Q,anonymous,NL,1,Energie,Huizenprijs,Woningnood,Ocean cleanup,Agressie,Alec Baldwin,Herfstweer,Haitink,Corona,Voetbal,2685805,NL,ALL,3,3,3,yes
2021-10-22 02:52:18,2021-10-22 02:54:12,IP Address,100,114,True,2021-10-22 02:54:12,R_2CrDWLuKeJpyOUE,anonymous,NL,1,Klimaat,Immigratie,Zorg,Economie,Terrorisme,Aanpak criminaliteit,Ter apel,"Tornado ",Pensioenen,"Aardgas ",3819765,NL,NOS,0,0,4,yes
2021-10-22 02:44:44,2021-10-22 02:54:48,IP Address,100,603,True,2021-10-22 02:54:48,R_WkcMR8CQOIShaCZ,anonymous,NL,0.89999997615814208984375,Oplopende Corona,Huisvesting,Gezondheidszorg,"Energieprijzen ","Criminaliteit ","Uitgestelde zorg door niet gevaccineerde Corona patiënten ","Energieprijzen ","Woningtekort ",Criminaliteit,Toeslagen affaire,485660,NL,FB,1,5,0,yes
2021-10-22 02:55:41,2021-10-22 02:56:31,IP Address,100,50,True,2021-10-22 02:56:32,R_2CjM2PZmZIPjmKl,anonymous,NL,1,corona,woningmarkt,zorg,criminaliteit,geen,corona,geen,geen,geen,geen,36853,NL,NOS,0,3,4,yes
2021-10-22 02:56:55,2021-10-22 02:57:47,IP Address,100,52,True,2021-10-22 02:57:48,R_3fe2oWdZQmgfH5h,anonymous,NL,1,coronacrisis,zorgsector,woningmarkt,geen idee,--,coronacrisis,--,--,--,--,43542,NL,NOS,0,3,5,yes
2021-10-22 02:54:14,2021-10-22 03:01:09,IP Address,100,415,True,2021-10-22 03:01:09,R_3kbuYy8rZ8afn7A,anonymous,NL,0.699999988079071044921875,klimaatcrisis,woningnood,corona,politieke impasse,energiecrisis,prijzen stijgen,polen krabbelt terug,haitink gestorven,alec baldwin schiet met scherp,nieuwe coronavariant,3130969,NL,NOS,0,0,5,yes
2021-10-22 03:01:04,2021-10-22 03:05:23,IP Address,100,258,True,2021-10-22 03:05:23,R_2uwvSwdsqKeJghO,anonymous,NL,0.89999997615814208984375,Vorming kabinet,Geweld,Covid,Huizen prijzen die de pan uit reizen,Energie prijzen,Energie,Covid,Stormachtig weer,Voetbal hooligans,Uitgestelde operaties,3235222,NL,GA,4,5,0,yes
2021-10-22 03:03:38,2021-10-22 03:06:57,IP Address,100,199,True,2021-10-22 03:06:58,R_3Ej9vqp70PvuRu3,anonymous,NL,1,toenemende Corona besmetting,vorming van een nieuwe regering,toenemende verkeersdrukte,toekomst van de agrarische sector,serieuze alternatieven voor de zon en wind gekte,Toenemende Corona besmetting,overbelasting van zorgpersoneel,houding tov Polen in de EG,bereidheid van VS om Taiwan te verdedigen,Haitink overleden,489090,NL,NOS,0,0,4,yes
2021-10-22 03:05:28,2021-10-22 03:07:43,IP Address,100,135,True,2021-10-22 03:07:44,R_24cqRsXAvtH9Zex,anonymous,NL,1,Woningmarkt,Klimaat,Milieu,Politie,Covid,Covid,Woningmarkt,Politie,Geweld,Klimaat,175461,NL,GA,3,0,5,no
2021-10-22 03:01:08,2021-10-22 03:08:02,IP Address,100,414,True,2021-10-22 03:08:03,R_1LKdpzzqxt2l1GF,anonymous,NL,1,Coronacrisis,Imigratieperikelen,"Woonhuizen probleem. ",Toeslagenperikelen,Personeelgebrek,Amerika. Taiwan besvherming,Lockdowns,Asielzoekersopvang,Maroko,Jo. Ngen die man duwde,169409,NL,GA/FB,3,3,0,yes
2021-10-22 03:05:33,2021-10-22 03:11:58,IP Address,100,384,True,2021-10-22 03:11:58,R_2AKA3dfDzUaPo8D,anonymous,NL,0.89999997615814208984375,Asielzoekers,klimaat,co2,corona,besmettingen,Baldwin schiet vrouw dood,Haitink overleden,corona slaat toe in oosteuropa,vervolging TRUMP ADVISEUR,"115,000 ZORGMEDEWERKERS overleden",43209,NL,FB,0,5,5,yes
2021-10-22 03:06:37,2021-10-22 03:18:19,IP Address,100,702,True,2021-10-22 03:18:19,R_22xj7F6nxqv8d3d,anonymous,NL,0.89999997615814208984375,Stijging woningprijzen,Tornado Barendrecht,Hogere energieprijzen,Bernard Haitink overleden,Nog steeds geen kabinet,Van de 10 auto's in de EU is er één elektrisch,Overlijden zorgmedewerkers i.v.m. Corona,Lockdown Melbourne over,Vliegverbod op Marokko,EU parlement oproep belastingontduiking,168500,NL,NOS,0,0,5,yes
2021-10-22 03:15:24,2021-10-22 03:19:05,IP Address,100,220,True,2021-10-22 03:19:05,R_6QNiUqBTdGNVLJ7,anonymous,NL,1,onderwijs,zorg,corona weigeraars,teveel immigranten,zware criminaliteit,zware criminaliteit,corona weigeraars,feuenoord hooligans,tornado,toeslagen affaire,1208274,NL,FB,1,5,0,no
2021-10-22 03:17:02,2021-10-22 03:24:01,IP Address,100,419,True,2021-10-22 03:24:01,R_yWnSR0RUzn7t4ch,anonymous,NL,1,"Criminaliteit ","Klimaat ",Covid 19,"Asielzoekers ","Milieuvervuiling ",Alec Baldwin schiet iemand dood,"Bernard Haitink overleden ",Olifanten stroperij,"Onmacht op de ic,s","Europees voetbal ",2697768,NL,NOS,0,0,4,no
2021-10-22 03:21:33,2021-10-22 03:24:02,IP Address,100,149,True,2021-10-22 03:24:02,R_bg5mx7FgsKJwjkZ,anonymous,NL,1,Corona,"Toeslagen affaire ","Klimaat ","Veiligheid ","Bestuur ",Schiten op filmset,Schietpartij Mexico,Storm,Corona,"Veiligheid ",489084,NL,FB,0,3,0,yes
2021-10-22 03:20:00,2021-10-22 03:24:45,IP Address,100,284,True,2021-10-22 03:24:45,R_3k0QQBDE0KJSNx0,anonymous,NL,0.89999997615814208984375,Alex baldwin,Russische buskruitfabriek,Verhoeven sadik,Gabby petito,Melbourne,Noodweer nepal,Polen & eu,Ocean cleanup,Ron fresen,Rivm,2619902,NL,GA,5,5,5,yes
2021-10-22 03:17:31,2021-10-22 03:25:09,IP Address,100,458,True,2021-10-22 03:25:09,R_O1NAFv1KcNjw5yh,anonymous,NL,1,"Ongelijke kansen onderwijs ",Armoede én onzeker werk,Arbeidsmarktpositie van mensen met een migratieachtergrond. ...,Langer thuis wonen van ouderen met een zorgbehoefte,Meedoen aan woningverduurzaming,Onmacht op ic,"Haiting overleden ",Alec baldwin schiet vrouw dood,Biden,Sterrenkunde student krijgt 10,4729468,NL,FB,0,5,5,yes
2021-10-22 03:19:29,2021-10-22 03:25:35,IP Address,100,365,True,2021-10-22 03:25:36,R_1lxZC2CFViEmDmk,anonymous,NL,1,"Klimaatverandering ","Woningnood ","Terrorisme ",Toeslagenaffaire,Co2,"Prijzen boodschappen blijven stijgen ",Voetbal,Zeeën plasticvrij maken kan,Risico's voor miljardeninvestering waterstof,"115.500 zorgmedewerkers wereldwijd overleden ",1865690,NL,NOS,2,0,3,yes
2021-10-22 03:18:32,2021-10-22 03:25:54,IP Address,100,442,True,2021-10-22 03:25:54,R_2aFV3VWXTBoztMU,anonymous,NL,0.89999997615814208984375,"Nog steeds de corona cijfers ","Wel of niet weer aan de mondkapjes ","De mensen die vast zitten in Turkije ","Misdaad ","De shade door het herfstweer ","Evaluerende olifanten slagtanden verdwijnen ","Ruzie om wie de criminelen mag vervolgen ","Te dure studenten kamers ","Afgebouwde IC bedden die ons nu de das om doen ","Energie prijzen die door het dak gaan ",45797,NL,FB,0,5,5,yes
2021-10-22 03:31:51,2021-10-22 03:33:27,IP Address,100,95,True,2021-10-22 03:33:27,R_syU7OgZ4aE1vYJ3,anonymous,NL,1,kabinetsformtie,klimatverandering,terrorisme,immigratie,gezondheidszorg,terrorsime,kabinetsformatie,immigratie,gezondheidszorg,klimaatverandering,4022408,NL,FB,2,5,2,yes
2021-10-22 03:30:00,2021-10-22 03:35:16,IP Address,100,315,True,2021-10-22 03:35:16,R_DC5TFbuLE8RNgEV,anonymous,NL,1,huisvesting,milieu/klimaat,kabinetsformatie,fwikkeling toeslagenaffaire,aardbevingsschade Groningen,Amerika zegt toe taiwan te verdedigen,investeren in waterstof riskant omdat bedrijven te veel macht krijgen,vakantiegangers marokko mogn toch opgehaald worden,Zaandam vangt asielzoekers op,jongen dusde man voor tram in den Haag,480907,NL,FB,0,4,0,yes
2021-10-22 03:33:10,2021-10-22 03:36:14,IP Address,100,183,True,2021-10-22 03:36:14,R_2qaeTfCfy59KaTw,anonymous,NL,1,corona,weer,economie,geld,ziekenhuis,weer,corona,voetbal,economie,weer,3852749,NL,NOS,2,3,5,yes
2021-10-22 03:34:41,2021-10-22 03:39:55,IP Address,100,313,True,2021-10-22 03:39:55,R_1LGPiXAixbIczbM,anonymous,NL,1,Covid19 Delta plus,Eu versus Polen,Extra vluchten ophalen uit Marokko,Stand vorming Kabinet,Windhoos Barendrecht,Covid19 Delta plus,"Windhoos of orkaan ",Vluchten ophalen reizigers in Marokko,Voetballen uitslagen,Achterstand operaties ivm uitstel,19126,NL,FB,0,3,0,no
2021-10-22 03:42:44,2021-10-22 03:47:36,IP Address,100,292,True,2021-10-22 03:47:36,R_s5K3povHUVEKWFH,anonymous,NL,1,misdaad,coruptie,woningnood,regering,co2,criminaliteid,azielzoekers,tornado,prikweigeraars,microplastieks,3154649,NL,FB,2,3,2,no
2021-10-22 03:46:37,2021-10-22 03:49:11,IP Address,100,154,True,2021-10-22 03:49:12,R_3fy1UrKwKkXC7XQ,anonymous,NL,0.89999997615814208984375,criminaliteit,klimaat,mileu,gezondheid,corona,voetbal psv,politiek,klassen noodgedwongen thuis,zwarte pieten,prostitutie,444237,NL,NOS,0,0,5,yes
2021-10-22 03:48:15,2021-10-22 03:52:01,IP Address,100,225,True,2021-10-22 03:52:01,R_RVOebuEyITVMzUB,anonymous,NL,1,Nieuwe regering,Woningnood,Immigratie,Nieuwe Grondwet,Nieuw kiesstelsel,Nieuwe regering,Woningnood,Klimaatakkoord,CO2,Immigratie,485456,NL,FB,0,3,0,yes
2021-10-22 03:53:30,2021-10-22 03:54:45,IP Address,100,75,True,2021-10-22 03:54:46,R_3KTHbvKhN7UEQCE,anonymous,NL,1,psv,ajax,az,feyenoord,corona,corona,az,feyenoord,psv,werk,875901,NL,GA,4,4,4,yes
2021-10-22 03:51:59,2021-10-22 03:56:53,IP Address,100,293,True,2021-10-22 03:56:53,R_OwXYh0waA5KWFGN,anonymous,NL,1,Corona,formatie kabinet,stijging prijzen,vaccinaties,?,alec baldwin heeft op de set iemand neergeschoten,toch vluchten uit marokko,zaak gabby petito,dirigent overleden,nieuwe coronavariant,3116121,NL,FB,0,5,3,yes
2021-10-22 03:55:40,2021-10-22 03:57:06,IP Address,100,86,True,2021-10-22 03:57:07,R_9nMXrIdakgdasHn,anonymous,NL,1,vluchtelingencrisis,falende overheid,hoge energieprijzen,klimaatverandering,Verhoudingen binnen de EU,Opvang vluchtelingen,klimaat,energieprijzen,woningnood,coronabesmettingen,175805,NL,NOS,1,0,4,no
2021-10-22 03:54:43,2021-10-22 03:58:04,IP Address,100,200,True,2021-10-22 03:58:04,R_2QfBlQ8565I89Hn,anonymous,NL,0.89999997615814208984375,Corona,Energie,Kostentoename levensonderhoud,Formatie,Mileudoelstellingen,Rutte over uithuisplaatsingen,Laatste dagen Merkel,Nieuwe coronamaatregelen,Energieprijzen,Vluchtelingen via Wit Rusland,4078029,NL,NOS,0,1,3,yes
2021-10-22 03:59:56,2021-10-22 04:02:30,IP Address,100,153,True,2021-10-22 04:02:30,R_3j0ySun9MhkpfV7,anonymous,NL,1,huizenbouw,ter apel,corona,regering vormen,milieu,ter apel,kindertoeslag,corona,Polen,het weer,175262,NL,NOS,2,2,5,no
2021-10-22 04:01:45,2021-10-22 04:05:10,IP Address,100,204,True,2021-10-22 04:05:11,R_1FJQDrAmIihEuDk,anonymous,NL,1,Armoede,Woningnood,Gezondheidszorg,Inflatie,Onderwijs,Veiligheid,Corona,Vluchtelingen,Klimaat,Economie,46940,NL,NOS,1,0,4,yes
2021-10-22 04:05:18,2021-10-22 04:07:09,IP Address,100,111,True,2021-10-22 04:07:10,R_3QQyvghWoho23wU,anonymous,NL,1,Covid,Werkloosheid,Geen regering,"Geen idee ",Geen idee,Covid is neemt toe,Olifanten evolueren,Haitink overleden,Alec baldwin heeft iemand doodgeschoten,Het weer,974953,NL,GA,3,4,5,yes
2021-10-22 04:07:24,2021-10-22 04:09:55,IP Address,100,151,True,2021-10-22 04:09:56,R_2gYF0wWXeRJcupr,anonymous,NL,1,woningnood,besmettingen,qr-code,duurzaamheid,economie,evergrande,uefa,weer,stormschade,who,14252,NL,NOS,2,2,4,no
2021-10-22 04:13:53,2021-10-22 04:16:12,IP Address,100,139,True,2021-10-22 04:16:13,R_3nUgqwrXlbPN9Bx,anonymous,NL,1,Criminaliteit,Asielbeleid,Woningmarkt,Milieu,Veiligheid,Immigratie,Veiligheid,Asielbeleid,Immigratie,Milieu,6949,NL,NOS,2,2,3,no
2021-10-22 04:15:07,2021-10-22 04:17:43,IP Address,100,156,True,2021-10-22 04:17:44,R_291gzNwjlhlDLl4,anonymous,NL,1,veiligheid,klimaat,immigratie,woningmarkt,corona,hoger beroep Jos B.,cameravrouw per ongeluk doodgeschoten door Alec Baldwin,Rapper Murda eis van 10 jaar in Turkije,toename coronabesmettingen,nederlandse toerist in Mexico neergeschoten,4989780,NL,NOS,0,0,3,yes
2021-10-22 04:14:43,2021-10-22 04:18:03,IP Address,100,199,True,2021-10-22 04:18:03,R_1QX6gAq9HPYF4kN,anonymous,EN,1,geert wilders,covid19,baldwin,haitink dood,tramaandrijdin,biden verdedigt taiwan,baldwin schandaal,covid19,gevonden lichaam florida gabby,geen sancties voor polen,3085737,EN,GA,5,4,5,no
2021-10-22 04:18:30,2021-10-22 04:19:49,IP Address,100,79,True,2021-10-22 04:19:50,R_0jH3PvYWePSyDPb,anonymous,NL,1,"corona ",formatie,misdaad,zorg,vreemdelingen,misdaad,vreemdelingen,politiek,corona,zorg,1773810,NL,FB,0,4,3,yes
2021-10-22 04:24:04,2021-10-22 04:25:10,IP Address,100,65,True,2021-10-22 04:25:11,R_r8T5ttR4jiLJbtT,anonymous,NL,1,Corona,"Corona ",Corona,Corona,Corona,Corona,ABBA,BZN,Politiek,Regering,345053,NL,FB,0,5,5,yes
2021-10-22 04:29:13,2021-10-22 04:31:41,IP Address,100,147,True,2021-10-22 04:31:41,R_3kNR88dqmh4k5HV,anonymous,NL,0.89999997615814208984375,klimaat,gascrisis,co2,huizenmarkt,stikstof,toeslagenaffere,gascrisis,klimaat,huizenmarkt,vluchtelingen,43250,NL,FB,0,5,0,no
2021-10-22 04:32:00,2021-10-22 04:33:50,IP Address,100,109,True,2021-10-22 04:33:50,R_3oyG7Oxbhwp1GZG,anonymous,NL,1,zorg,energie,werk,huisvesting,corona,zorg,corona,werk,energie,huis  seting,444657,NL,FB,1,5,1,no
2021-10-22 04:35:31,2021-10-22 04:38:17,IP Address,100,166,True,2021-10-22 04:38:17,R_6D1K1fDWJOqXA8F,anonymous,NL,1,"corona ",asielzoekers,milieu,wonigmarkt,pensioenstelsel,woningmarkt,asielzoekers,corona,milieu,pensioenstelsel,172863,NL,NOS,0,0,3,no
2021-10-22 04:37:17,2021-10-22 04:39:22,IP Address,100,124,True,2021-10-22 04:39:22,R_5iQOhbcrNjvctBn,anonymous,NL,1,Klimaat,Migratie,Woningaanbod,Drugscriminaliteit,Corruptie,Gedode pool in Den Haag,IC capaciteit,Toegenomen corona besmettingen,Alec Baldwins ongeluk met een neppistool,Overlijden Haitink,4724788,NL,NOS,0,1,5,yes
2021-10-22 04:39:45,2021-10-22 04:41:01,IP Address,100,76,True,2021-10-22 04:41:01,R_1LzjytQ229xvo0O,anonymous,NL,0.89999997615814208984375,klimaat,milieu,covid19,boeren,extreem rechts,Bernard Haitink overleden,voetbalrellen,boeren,jemen,klimaatconferentie,42267,NL,GA,5,1,5,yes
2021-10-22 04:43:17,2021-10-22 04:44:46,IP Address,100,88,True,2021-10-22 04:44:46,R_PSsPisU7s8lFMpr,anonymous,NL,0.89999997615814208984375,huizenmarkt,prijsen,asielzoekers,geen,geen,voetbal,polen,weer,geen,geen,43603,NL,GA,3,4,0,no
2021-10-22 04:37:23,2021-10-22 04:45:48,IP Address,100,504,True,2021-10-22 04:45:48,R_3GpRaRKaVfrWzSh,anonymous,NL,1,uitgestelde zorg lukt niet,extra regels gas levering uit Rusland,spijt niet gevaccineerde,douane neemt ilegale corona medicijn in beslag,nieuwe mutatie deltavariant,Rusland stelt nieuwe regels aan Europa voor gas leverantie,nieuwe delta variant,VS helpt Thailand,Nederlandse toerist gewond in Mexico,WMO bezorgt om corona doden,2744799,NL,FB,1,3,4,yes
2021-10-22 04:46:56,2021-10-22 04:48:02,IP Address,100,66,True,2021-10-22 04:48:03,R_1Fn6Zo0LrdIjkVA,anonymous,NL,1,Covid,Asiel,Huizen,Armoe,Mest,Asiel,Covid,Bernard haitik,Wolf,Hooligans,4727682,NL,NOS,2,0,5,yes
2021-10-22 04:45:44,2021-10-22 04:49:17,IP Address,100,212,True,2021-10-22 04:49:17,R_CdbTVKOd6ecj4gp,anonymous,NL,0.89999997615814208984375,Milieu,Jongeren huisvesting,Hulp mensen met beperking,Werkgelegenheid herintreders,Infrastructuur onderhoud,Jongeren huisvesting,Milieu,Werkgelegenheid herintreders,Dier & recht,"Onderhoud infrastructuur ",4007341,NL,NOS,0,0,5,no
2021-10-22 05:00:18,2021-10-22 05:06:34,IP Address,100,375,True,2021-10-22 05:06:34,R_xo5lug8PHbCaANj,anonymous,NL,1,Woningnood,Asielzoekersopvang,Vluchtelingenstroom,Coronacrisis,Energieprijzen,Alec Badlwin schiet per ongeluk medewerkster dood op filmset,Nederlandse toerist gewond geraakt bij een schietpartij in Mexico,Poetin stelt eisen voor voor extra gaslevering,Boodschappen gaan alleen maar duurder worden,Topdirigent Bernard Haitink overleden,4797228,NL,GA,3,2,0,no
2021-10-22 05:08:23,2021-10-22 05:12:48,IP Address,100,264,True,2021-10-22 05:12:48,R_2uJPzJaMl08YXNS,anonymous,NL,0.89999997615814208984375,"Kabinetscrisis ",Covid,Leerkrachtentekort,Stikstofprobleem,Woningnood,Politie organisarie,Tornado’s / Windhozen,Energiekosten,Euro top,Nederlands voetbal,4031731,NL,FB,0,3,2,yes
2021-10-22 05:14:50,2021-10-22 05:15:59,IP Address,100,69,True,2021-10-22 05:16:00,R_2uHule5MLZIgSUF,anonymous,NL,0.89999997615814208984375,corona,milieu,werk,zorg,migratie,corona,zorg,werk,milieu,migratie,4674504,NL,GA,5,5,3,yes
2021-10-22 05:21:06,2021-10-22 05:22:55,IP Address,100,109,True,2021-10-22 05:22:56,R_2wnNjfweVDPQYg8,anonymous,NL,1,covid,formatie,criminaliteit,jeugd terreur,pensioenen,criminaliteit,covid,pensioenen,formatie,economie,3120459,NL,FB,2,5,2,yes
2021-10-22 05:16:10,2021-10-22 05:26:13,IP Address,100,602,True,2021-10-22 05:26:14,R_1odoiEbZhna8277,anonymous,NL,1,corona besmettingen,doodschieten regiseuse,voetbal,rapper opgepakt in Turkije,VS zal Taiwan verdedigen,corona besmettingen,regiseuse neergeschoten,Europees voetbal,rapper opgepakt in Turkije,Taiwan,4023940,NL,NOS,0,0,3,no
2021-10-22 05:27:00,2021-10-22 05:27:53,IP Address,100,53,True,2021-10-22 05:27:53,R_SNmqkfrnyz0GHyV,anonymous,NL,0.89999997615814208984375,Stormschade,Corona,Wapens,Voetbal,Politiek,Corona,Wapens,Stormschade,Politiek,Staredown,3179119,NL,FB,0,5,4,no
2021-10-22 05:24:11,2021-10-22 05:28:07,IP Address,100,236,True,2021-10-22 05:28:07,R_3iKKnr6rWbbVqO6,anonymous,NL,1,Gezondheid,Economie,Huisvesting,Milieu,Werkgelegenheid,Gezondheid,Politiek,Economie,Huisvesting,Veiligheid,3861380,NL,GA,5,2,3,yes
2021-10-22 05:24:45,2021-10-22 05:28:07,IP Address,100,201,True,2021-10-22 05:28:07,R_DUkV7yiXBdLO6bL,anonymous,NL,0.89999997615814208984375,Energiekwestie,Corona,Druk op de zorg,Asielbeleid,Polen,Doodschieten van cameraprobleem op filmset,Stijging coronapatienten,Druk op ziekenhuispersoneel,Polen,Asielbeleid in terapel,168751,NL,FB,0,5,0,yes
2021-10-22 05:26:06,2021-10-22 05:28:13,IP Address,100,126,True,2021-10-22 05:28:13,R_TbUkiLkLF7F7ZSN,anonymous,NL,0.89999997615814208984375,"Corona ","Volle ziekenhuizen ","Politieke instabiliteit ",Onderwijs te weinig personeel,Criminaliteit,Baldwin,"Corona besmettingen ",Ziekenhuizen vol,"Criminaliteit ",Voetbal,4408379,NL,NOS,1,0,5,yes
2021-10-22 05:28:02,2021-10-22 05:40:19,IP Address,100,737,True,2021-10-22 05:40:19,R_7Vrz5SYJQNjYCpr,anonymous,NL,0.89999997615814208984375,Energie,"vluchtelingen ",Asiel,"Ouderen ","Corona ",Energie,vluchtelingen,Corona,"evacuatie ",noodopvang,17887,NL,FB,0,5,0,no
2021-10-22 05:40:00,2021-10-22 05:41:22,IP Address,100,81,True,2021-10-22 05:41:22,R_1F98zdBsQH05MMp,anonymous,NL,1,corona,stormschade,nieuw kabinet,vluchtelingen,?,stormschade,stijging coronacijfers,gabby petito,dood geschoten op filmset,woningcrisis,5027759,NL,FB,0,3,2,no
2021-10-22 05:37:47,2021-10-22 05:43:04,IP Address,100,316,True,2021-10-22 05:43:04,R_1n6nsOXz0Z7U47i,anonymous,NL,1,Opvang asielzoekers,Rechtspraak,Woningtekort,Misdaadbestrijding,Energiecrisis,Ter Apel asielopvang,Doodgeschoten regisseur op filmset,Mondkapjesplicht weer invoeren,Ravage na windhoos,corona uitbraak Rusland,44904,NL,GA,3,0,0,yes
2021-10-22 05:26:15,2021-10-22 05:48:24,IP Address,100,1328,True,2021-10-22 05:48:24,R_1Kxyd3qto4KcBAR,anonymous,NL,0.800000011920928955078125,Corona,Klimaat,Onderdak Asiel,Woningmarkt,Geen kabinet,"Taiwan ",Scheit ongeluk op set,Corina stijgt,Marokko vliegt soms wel,Haitink dood,48183,NL,NOS,2,3,5,yes
2021-10-22 05:26:05,2021-10-22 05:48:25,IP Address,100,1339,True,2021-10-22 05:48:25,R_2YM5zqHRr2IN57R,anonymous,NL,0.89999997615814208984375,Corona,Klimaat,Asielstroom,Woningnood,Luchtvervuiling,"Corona loopt op ",Amerika Verdedigd Taiwan,Baldwin schietincident,"Overlijden Haitink ",Rapper Murda,2466198,NL,GA,3,3,5,no
2021-10-22 05:32:23,2021-10-22 05:50:48,IP Address,100,1104,True,2021-10-22 05:50:48,R_1IF2xaf4XPwlwXR,anonymous,NL,0.89999997615814208984375,Het verschil tussen arm en rijk.,boodschappen worden steeds duurder,windhoos in Nederland,Jongeren leveren hun wapens in.,Zeer zeldsame penisplant na 25 jaar weer in bloei,verspreiding van Corona,bezuinigen,instroom Nederlandsers,belast zorgpersoneel,drugsbande nl,176938,NL,FB,1,5,0,no
2021-10-22 04:44:54,2021-10-22 05:52:33,IP Address,100,4059,True,2021-10-22 05:52:34,R_1pmbU9TDxYhxpkX,anonymous,NL,0.800000011920928955078125,"milieu ",elektro technik,vegetarische etens,"elektrische auto's ",smartphome,"plastic ",politiek,"milieu ","technologie ",voedsel,2765141,NL,GA,5,2,0,no
2021-10-22 05:48:24,2021-10-22 05:53:32,IP Address,100,308,True,2021-10-22 05:53:33,R_XUruVRQNBcSr66t,anonymous,NL,0.89999997615814208984375,"Klimaat ",Toeslagenaffaire,"Corona ",Stikstof,"Kabinet ",Corona,Stormschade,Tramdode,Ron fresen,"Marokko ",481260,NL,FB,0,5,5,no
