StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,1_1,1_2,1_3,1_8,1_9,2_1,2_2,2_3,2_8,2_9,imid,Q_Language,group,SC1,SC2,SC3,controls
2021-10-23 01:23:03,2021-10-23 01:24:25,IP Address,100,82,True,2021-10-23 01:24:25,R_1ltPhDw1etNx1NP,anonymous,NL,1,Brug polen,Medin walker trouwen,"Corona ","Filmset ","Gasprijzen ",Brug polen,Filmset,Medin walker trouwdag,"Corona ","Gasprijzen ",727824,NL,FB,1,5,0,yes
2021-10-23 01:23:08,2021-10-23 01:24:56,IP Address,100,108,True,2021-10-23 01:24:56,R_09xFrb86GJRusw1,anonymous,NL,1,"corona ","kabinetsformatie ","asielbeleid ","milleu ","het gas ","corona ","asielbeleid ","kabinetsformatie ","milleu ",gas prijs,4074720,NL,NOS,1,0,3,yes
2021-10-23 01:20:34,2021-10-23 01:27:33,IP Address,100,418,True,2021-10-23 01:27:33,R_4NKDMj4zzpORfQ5,anonymous,NL,1,asielzoekers,coronabesmettingen,toeslagenaffaire,woningentekort,hoge gasprijzen,"afscheid Merkel ",Alec Baldwin dodelijk schot,vluchten uit Marokko,VS helpt Taiwan tegen China,corona biblebelt,4482365,NL,NOS,2,0,5,yes
2021-10-23 01:21:10,2021-10-23 01:27:41,IP Address,100,391,True,2021-10-23 01:27:41,R_1rjKyqxygniQcV8,anonymous,NL,1,Toeslagenaffaire,Wonen,Geweld op straat,Kabinetsformatie,Milieu,Toeslagenaffaire,Corona,Vakantiegangers in Marokko,Pensioene die niet omhoog mogen,Kabinetsformatie,5057625,NL,NOS,0,0,3,yes
2021-10-23 01:23:37,2021-10-23 01:30:06,IP Address,100,389,True,2021-10-23 01:30:06,R_Te0v87ui9Kbn2Vz,anonymous,NL,1,"Klimaatverandering ","Woningnood ","Terrorisme ","Toeslagen affaire ","Gaswinning ",Baldwin hoorde dat hrt wapen leeg was.,"Oproep ziekenhuizen om overbelasting door corona te voorkomen ","Repatriëring uit Marokko ","Oproep kabinet:100 asielplekken per provincie ",Oranjevrouween winnen met 8 - 0,1865690,NL,NOS,2,0,3,yes
2021-10-23 01:21:31,2021-10-23 01:31:00,IP Address,100,568,True,2021-10-23 01:31:00,R_124IV9dLilE2usr,anonymous,NL,1,Energie,Klimaat,Vluchtelingen,Criminaliteit,Gas,Corona,Rico,Zonnepanelen,Middel x,Toeslagenaffaire,47776,NL,NOS,0,0,5,yes
2021-10-23 01:30:58,2021-10-23 01:33:13,IP Address,100,134,True,2021-10-23 01:33:13,R_2DZXOkthxTaRTTB,anonymous,NL,1,Corona,"Toeslagen affaire ","Veiligheid ","Klimaat ","Bestuur ",Corona,Penisplant leiden,Voetbal,"Veiligheid ","Klimaat ",489084,NL,FB,0,3,0,yes
2021-10-23 01:34:40,2021-10-23 01:36:47,IP Address,100,126,True,2021-10-23 01:36:47,R_yqhi7wbA4O1FZZL,anonymous,NL,1,Energieprijzen,Corona,Woningnood,Kabinet,Asielzoekers,Corona,Alec baldwin,Buitengrenzen,Haitink,Pokémon,1865934,NL,FB,0,5,0,yes
2021-10-23 01:37:04,2021-10-23 01:38:30,IP Address,100,86,True,2021-10-23 01:38:30,R_41sjGKyvtAo2UbT,anonymous,NL,1,Woningmarkt,Covid,Politie,Geen,Geen,Covid,Politie,Geweld,Geen,Geen,175461,NL,GA,3,0,5,no
2021-10-23 01:36:42,2021-10-23 01:41:04,IP Address,100,262,True,2021-10-23 01:41:04,R_xsFRpLPOlzgt8yt,anonymous,NL,1,Corona bestrijding,Luchtvervuiling,Ziekenhuis personeel,Onderwijs personeel,kabinets formatie,luchtvervuiling,personeel ziekenhuizen,personeel scholen,kabinets formatie,geen idee,480823,NL,NOS,0,0,5,no
2021-10-23 01:35:42,2021-10-23 01:41:14,IP Address,100,332,True,2021-10-23 01:41:14,R_2P2291JWBbk99ZL,anonymous,NL,1,Corona,Langere levertijden,Ic overbelast,"Toenemend geweld ",Weer,Toename ic opnames,Nieuwe delta variant corona,"Lockdown Marokko ","Toename geweld op straat ",Het weer,4156208,NL,GA,3,4,4,yes
2021-10-23 01:45:19,2021-10-23 01:46:27,IP Address,100,68,True,2021-10-23 01:46:28,R_2QQwEoe5E66FzVh,anonymous,NL,1,wonen,politie,gasboringen,klimaat,europa,corona,wonen,klimaat,europa,politie,3135565,NL,GA,3,0,4,yes
2021-10-23 01:45:57,2021-10-23 01:47:35,IP Address,100,97,True,2021-10-23 01:47:35,R_2tKg6FiNBX3VOTE,anonymous,NL,0.89999997615814208984375,Corona besmetting en,Huizenmarkt,Kabinets crisis,"Rente stijging ",Vluchtelingen,Corona besmetting en,Hypotheek rente omhoog,Stijgend aantal vluchtelingen,"Nog steeds geen kabinet ",Huizenmarkt,5039490,NL,FB,0,5,0,yes
2021-10-23 01:43:00,2021-10-23 01:47:41,IP Address,100,281,True,2021-10-23 01:47:42,R_27PYfLGbIoaB0lk,anonymous,NL,1,opvang asiel zoekers,uit huis geplaatste,oplopende corona,Ziekenhuis raakt vol,Actie regering,schiet incident Amerika,duwen pool door 15 jarige,wapen inlevering,eisen corona regels,stiekem prikken in staphorst,4434405,NL,GA,5,0,2,yes
2021-10-23 01:37:58,2021-10-23 01:48:38,IP Address,100,640,True,2021-10-23 01:48:39,R_3G9YVdxiYWsKyvF,anonymous,NL,0.89999997615814208984375,Huisarts staphorst,Vallende sterren,Alec baldwin,Rapper murda,Overbelasting ic,Asielinstroom,30000 prikken gezet,Rico Verhoeven,Staphorst,Toeslagenaffaire,2619902,NL,GA,5,5,5,yes
2021-10-23 01:43:45,2021-10-23 01:49:15,IP Address,100,329,True,2021-10-23 01:49:16,R_2RVLXImpJwQJf0l,anonymous,NL,0.89999997615814208984375,Overbelasting ziekenhuizen,Asielplekken,Kabinetformatie,Personeeltekort,Ajax-PSV,Overbelasting Ziekenhuizen,Asielhuisvesting,Ajax-PSV,F1,Personeeltekort,5026718,NL,GA,3,5,5,yes
2021-10-23 01:48:59,2021-10-23 01:51:17,IP Address,100,137,True,2021-10-23 01:51:17,R_1DAzxudDz0mvQW1,anonymous,NL,1,energieprijs,covid,formatie,criminaliteit,klimaat,Covid,criminaliteit,jeugdbende,formatie,terreur,3120459,NL,FB,2,5,2,yes
2021-10-23 01:48:42,2021-10-23 01:51:20,IP Address,100,157,True,2021-10-23 01:51:20,R_3qaDEYol3fKLSnX,anonymous,NL,1,Gezondheid,Economie,Huisvesting,Politiek,Veiligheid,Economie,Huisvesting,Gezondheid,Veiligheid,Politiek,3861380,NL,GA,5,2,3,yes
2021-10-23 01:49:22,2021-10-23 01:53:14,IP Address,100,231,True,2021-10-23 01:53:14,R_yr3MDRtNcCHCwff,anonymous,NL,1,misdaad,woning tekort,regering,co2,scholen,bedrijven,klimaattop,stadion geweld,schot op filmset,winkel prijzen,3154649,NL,FB,2,3,2,no
2021-10-23 01:51:15,2021-10-23 01:53:25,IP Address,100,129,True,2021-10-23 01:53:25,R_1N8qjk1TmGZghUt,anonymous,NL,1,"Asielzoekers ","Rechtsstaat ",Milieu,Wonen,Vandalisme,"Asielzoekers ",Haitink,"Vandalisme/hooligans ",Geen,Geen,1515152,NL,NOS,0,2,5,yes
2021-10-23 01:53:00,2021-10-23 01:55:37,IP Address,100,157,True,2021-10-23 01:55:39,R_27seKmSnr0fmUqZ,anonymous,NL,1,Corona,Toeslagenaffaire,"Kabinetsformatie ",-,-,Stijging Corona,Vliegtuig uit Marokko,IC loopt weer vol,-,-,579492,NL,FB,0,5,2,yes
2021-10-23 01:54:22,2021-10-23 01:56:37,IP Address,100,135,True,2021-10-23 01:56:38,R_2CspA5POl2967eO,anonymous,NL,1,kabinetsformatie,uitstel reguliere zorg,toename coronabesmettingen,vluchtelingenopvang,stijgende energieprijzen,stijgende coronabesmettingen,opvang vluchtelingen,uitstel reguliere zorg,uithoflijn,nieuwe covidvarianten,175805,NL,NOS,1,0,4,no
2021-10-23 01:55:59,2021-10-23 01:57:55,IP Address,100,115,True,2021-10-23 01:57:55,R_1o5PZS3pQ9ErWkg,anonymous,NL,0.89999997615814208984375,milieu,klimaat,boeren,wappies,complottheorieen,laatstewilmiddel,asielopvang,lobbygroepen,ron fresen,x,42267,NL,GA,5,1,5,yes
2021-10-23 01:56:27,2021-10-23 02:00:14,IP Address,100,227,True,2021-10-23 02:00:15,R_2X7nOy75gTLHaLu,anonymous,NL,1,Asielzoekers,Huisvesting,Economie,Misdaad,Formatie,Corona,Misdaad,Asielzoekers,Toeslagaffaire,Sport,5027510,NL,NOS,0,1,3,yes
2021-10-23 01:52:31,2021-10-23 02:00:15,IP Address,100,464,True,2021-10-23 02:00:15,R_2331wbkTeX396IZ,anonymous,NL,1,Klimaat,Wooncrissis,Covid,Stikstof,Formatie,Vacinatie staphorst,Op roep ziekenhuizen corona voor komen,Eerste vlucht marokko,Besmettingen loopt op,Who bezorgd xorgmedewerkers,2434670,NL,NOS,2,3,5,yes
2021-10-23 01:58:34,2021-10-23 02:01:23,IP Address,100,169,True,2021-10-23 02:01:24,R_vffxFzaBI69s5ot,anonymous,NL,1,Toenemende covid besmettingen,Gasprijs,Immigratie,Klimaat,"Criminaliteit ",Toenemende covid zorg ziekenhuizen,Baldwin schiet cameravrouw dood per ongeluk,Nasleep toeslagaffaire,Spits op de weg weer terug,"Marokko staakt vluchten naar Nederland ",2802433,NL,NOS,1,1,5,yes
2021-10-23 02:01:20,2021-10-23 02:08:23,IP Address,100,423,True,2021-10-23 02:08:25,R_2zVoaB6xYlli6Id,anonymous,NL,1,Klimaattop,Stijging coronapatienten,Gasprijzen,Asielzoekers opvang,Vakantiegangers vast in marokko,Klimaattop,Vakantiegangers vast in marokko,Baldwins dodelijke schot,"Kernenergie ",Investeringskracht op de tocht,4017147,NL,GA,3,1,2,yes
2021-10-23 01:52:07,2021-10-23 02:17:20,IP Address,100,1513,True,2021-10-23 02:17:21,R_2YkQ4DhbiMaVkRJ,anonymous,NL,0.89999997615814208984375,woningnood,corona,immigratie,economie,gezondheidszorg,corona,woningnood,asielzoekers,gezondheidszorg,toeslagenaffaire,5029808,NL,NOS,0,0,5,yes
2021-10-23 02:21:55,2021-10-23 02:22:56,IP Address,100,61,True,2021-10-23 02:22:57,R_1HcNmawg9JkfboW,anonymous,NL,1,Alexia,Koninklijke huis,Politiek,Rutte,Hbo,Hbo en mbo opleidingen,Kosten,Inflatie,Turkije koers,Rutte,4149835,NL,GA,5,4,3,yes
2021-10-23 02:22:34,2021-10-23 02:23:18,IP Address,100,43,True,2021-10-23 02:23:18,R_2c7TyTDknCdtgzd,anonymous,NL,1,Asiel,Corona,"Toeslagen ",Nvt,Nvt,Corona,Asiel,Toeslagen,Nvt,Nvt,2673441,NL,GA,4,5,4,no
2021-10-23 02:23:52,2021-10-23 02:24:50,IP Address,100,58,True,2021-10-23 02:24:52,R_AagplMrKYIzwrhT,anonymous,NL,1,kabinetsformatie,immigratie,terrorisme,gezondheidszorg,klimaatverandering,terrorisme,kabinetsformatie,gezondheidszorg,immigratie,klimaatverandering,4022408,NL,FB,2,5,2,yes
2021-10-23 02:24:48,2021-10-23 02:25:06,Spam,100,17,True,2021-10-23 02:25:06,R_3oMEA0Pn6MMflqI,anonymous,NL,0.89999997615814208984375,,,,,,,,,,,5029808,NL,,,,,
2021-10-23 02:21:24,2021-10-23 02:28:23,IP Address,100,419,True,2021-10-23 02:28:23,R_vSLJ6LjDkO4QGc1,anonymous,NL,0.800000011920928955078125,Ziekenhuizen willen aanscherping willen aanscherping Corona regels,"AMC energiebedrijf moet blijven leveren ",Raad van State kraakt compensatie-landen toeslagenaffaire,"Repatriëringsvluchten vanuit Marokko ","Toeristen omgekomen in Mexico ",Een traditionele intocht Sinterklaas of met QR Code,Drukste spits van het jaar,3000 wapens ingeleverd,Overmacht op IC’s,"Repatriëringsvluchten vanuit Marokko ",45043,NL,GA,3,5,4,yes
2021-10-23 02:17:45,2021-10-23 02:28:37,IP Address,100,652,True,2021-10-23 02:28:37,R_7ZJGqgXKNHvBkD7,anonymous,NL,0.89999997615814208984375,"coronacrissis ","toeslagen affaire ",woningmarkt,"formatie ","klimaat ",corona,alec baldwin,"rico Verhoeven ",formule 1,"benzineprijzen ",4732950,NL,FB,2,5,3,yes
2021-10-23 02:21:29,2021-10-23 02:29:47,IP Address,100,497,True,2021-10-23 02:29:47,R_3kG4jEsVg7aE46H,anonymous,NL,1,Asielplekken,Corona,Energiekosten,Toeslagenregelingen,Formule 1,Meer covid-maatregelen in ziekenhuizen,Repatriëringsvluchten Marokko,Schietincident Alec Baldwin,Boosterprik Corona,Laschet weg als voorzitter CDU,3119751,NL,FB,0,5,2,no
2021-10-23 02:25:15,2021-10-23 02:30:22,IP Address,100,307,True,2021-10-23 02:30:23,R_2c5VIazKCACZ9k1,anonymous,NL,1,kabinet,corona,immigratie,criminaliteit,co 2 uitstoot,uithuis gezette kinderen,wapenbezit,30.000  derde prik,vakantie terug uit Marokko,Ziekenhuizen overbelast,4876236,NL,NOS,2,3,5,yes
2021-10-23 02:30:15,2021-10-23 02:31:38,IP Address,100,82,True,2021-10-23 02:31:38,R_Cf7z6q22RdWW3cd,anonymous,NL,1,kabinet,klimaat,zorg,Corona,vandalisme,Kabinet,Corona,zorg,klimaat,vandalisme,1515178,NL,NOS,0,1,3,yes
2021-10-23 02:28:58,2021-10-23 02:32:15,IP Address,100,196,True,2021-10-23 02:32:15,R_1LhQyihgFmEI0nX,anonymous,NL,1,oplopende coronacijfers,mogelijke herinvoering van extra maatregelen,toenemende verkeersdrukte,trage vorming van een nieuwe regering,de tweedeling tussen wel- en niet gevaccineerden,toenemend aantal coronabesmettingen,dreigende overbelasting van de zorg,druk op de asielzoeker opvang,al dan niet terechte klachten over te trage hulp bij corona zorg in ontwikkelingslanden,steeds minder mensen die flexibel / thuis werken,489090,NL,NOS,0,0,4,yes
2021-10-23 02:30:35,2021-10-23 02:35:01,IP Address,100,265,True,2021-10-23 02:35:02,R_DSGMJfzG4s3HqQp,anonymous,NL,0.89999997615814208984375,Overbelasting zorg,Opvang asielzoekers,Huisarts Staphorst vaccineert stiekem,Woningtekort,Kabinetsformatie,Te weinig vaccins voor arme landen,Oplopende Corona besmettingen Oost-Europa,Optreden Israel tegen Pakestijnse organisaties,Problemen EU met Polen,Vulkaanuitbarsting La Palma,168500,NL,NOS,0,0,5,yes
2021-10-23 02:23:56,2021-10-23 02:35:11,IP Address,100,675,True,2021-10-23 02:35:12,R_z7E5XaapnA5lgs1,anonymous,NL,0.89999997615814208984375,als corona terrein wint wellicht lokale lockdown,wellicht hekken of muren langs de buitengrens europa,nobelprijswinnaar mukweges hekelt wereldwijd wegkijken van verkrachtingen,zwemt een dolfijn in de oosterschelde,bernhard haitink overleden,"alec baldwin schiet zonde rt e weten zijn canaraveouw dood , dacht een ongeladen pistool te hebben",brexit regels versoepeld met ierland,"ebusco 1,4 miljard waard succes debuut op beurs","veel nieuwe albums uitgebracht o.a abba , adelht","parkeren in amersfoort duurder en lastiger""ik vind slecht bestuurlijk beleid",43596,NL,FB,0,5,2,yes
2021-10-23 02:30:47,2021-10-23 02:35:23,IP Address,100,275,True,2021-10-23 02:35:23,R_33x0k8Z49NlZNhQ,anonymous,NL,1,toename besmettingen,opvang asielzoekers,gasprijzen,schietongeluk op filmset,overwinning oranjevrouwen,asielzoekers opvang,schietongeluk op filmset,maatregelen gasprijzen,terugkomst files,prijzen benzine,4023940,NL,NOS,0,0,3,no
2021-10-23 02:35:55,2021-10-23 02:37:04,IP Address,100,69,True,2021-10-23 02:37:04,R_3RsApA9C27pEMCd,anonymous,NL,1,regeringsvorming,corona,drugsbeleid,mobiliteit,milieu,regeringsvorming,corona,proces moordenaars DE VRIES,mobiliteit,opwarming van de aarde,4326794,NL,FB,0,4,0,no
2021-10-23 02:35:41,2021-10-23 02:37:54,IP Address,100,132,True,2021-10-23 02:37:54,R_1o53FHTvv1gx3ee,anonymous,NL,0.89999997615814208984375,vluchtelingen,klimaat,co2,huizenmarkt,gascrisis,vluchtelingen,gascrisis,huizenmarkt,co2,klimaat,43250,NL,FB,0,5,0,no
2021-10-23 02:36:55,2021-10-23 02:39:31,IP Address,100,155,True,2021-10-23 02:39:32,R_2EyH2bfgby3ksqk,anonymous,NL,1,Asielzoekers,Corona,Toeslagaffaire,Arbeiders tekorten,Criminaliteit,Corona,Asielzoekers,V luchtelingen,Criminaliteit,Weer,169409,NL,GA/FB,3,3,0,yes
2021-10-23 02:38:26,2021-10-23 02:42:05,IP Address,100,218,True,2021-10-23 02:42:06,R_2zuyhlNHjOxkMlD,anonymous,NL,1,Corona,Prijs voedsel,Asielzoekers,Weer,Energieprijs,Ziekenhuizen moet meer covidmaatregelen nemen,TSV kraakt tieslagenaffaire,Drukste avondspits ooit gisterenavond,Baldwin kogels,Asielplekken leveren,484086,NL,GA,4,5,4,yes
2021-10-23 02:41:03,2021-10-23 02:43:04,IP Address,100,120,True,2021-10-23 02:43:04,R_1N9TZs4eXCBXjuP,anonymous,NL,1,Gas,Asiel,Pensioen,Huizen,Boeren,Gasprijs,Covid,St klaas,Max v,Huren,4727682,NL,NOS,2,0,5,yes
2021-10-23 02:39:03,2021-10-23 02:43:47,IP Address,100,284,True,2021-10-23 02:43:48,R_1dE5NDZ5Ok2Bnqj,anonymous,NL,0.89999997615814208984375,Millieu,Inkomensongelijkheid,Vertrouwen in politiek,Internationale solidariteit,Energietransitie,Gasprijzen,Polen,Corona,Toeslagen affaire,Formatie,169614,NL,NOS,0,0,5,no
2021-10-23 02:42:31,2021-10-23 02:44:48,IP Address,100,136,True,2021-10-23 02:44:48,R_2b2yoJouQWnaxMD,anonymous,NL,1,corona,milieu,gasprijs,werk,illegaal,baldwin,corona,sinterklaas,lega leider,gas,875901,NL,GA,4,4,4,yes
2021-10-23 02:46:01,2021-10-23 02:46:54,IP Address,100,53,True,2021-10-23 02:46:54,R_1CqCUUlrxcvizxy,anonymous,EN,1,Immigratie,Corona,Toeslagen,Belastingen,Energie,Criminaliteit,Moord,Verkeer,Immigratie,Armoede,4666264,EN,FB,1,3,2,no
2021-10-23 02:46:21,2021-10-23 02:47:27,IP Address,100,65,True,2021-10-23 02:47:27,R_1FrJWVcPGJSgmbX,anonymous,NL,1,immigratie,corona,energie,bouwen,files,corona,immigratie,regering,energie,bouwen,176508,NL,NOS,0,0,5,yes
2021-10-23 02:46:42,2021-10-23 02:48:51,IP Address,100,129,True,2021-10-23 02:48:52,R_9v2AHHeaMnD3d7j,anonymous,NL,1,Corona,Asielzoekers,Huisvesting,Klimaat,Agressie,Corona,Asielzoekers,Huisvesting,Klimaat,Agressie,3850394,NL,FB,0,5,0,yes
2021-10-23 02:45:59,2021-10-23 02:49:22,IP Address,100,202,True,2021-10-23 02:49:22,R_3Mu0eqysWTZ7rnT,anonymous,NL,0.89999997615814208984375,Klimaat,Corona,Veiligheid,Immigratie,Woonmarkt,Onderzoek naar moord peter r de vries nog steeds niet gestart,Stijgende coronacijfers,"Oostenrijk wil lockdown voor ongevaccineerde ",Gevecht rico verhoeven en jamal ben saddik,Huisarts in staphorst geeft 'stiekem' coronavaccins,4989780,NL,NOS,0,0,3,yes
2021-10-23 02:50:24,2021-10-23 02:53:24,IP Address,100,180,True,2021-10-23 02:53:25,R_1jZgL5zvhHrM1kG,anonymous,NL,1,asielzoekers,betaal wonen,economie,formatie,criminaliteit,asielzoekers,criminaliteit,betaalbaar wonen,het weer,polen,40696,NL,FB,0,3,0,yes
2021-10-23 02:45:57,2021-10-23 02:56:53,IP Address,100,655,True,2021-10-23 02:56:53,R_3OiCzrpdS1O4bPv,anonymous,NL,1,Nieuwe corona maatregelen nodig?,Hoe om te gaan met corona ic?,"Hoe om te gaan met Afghanistan vluchtelingen ","Trage kabinet vorming oplossing ",Toeslagen affaire oplossen?,Nieuwe corona maatregelen nodig,"Lokale corona lockdown gewenst ","Marokko laat 10 vluchten toe naar Nederland ","Demonstratie toeslagen affaire ",Alec baldwin zaak loopt door,574428,NL,FB,0,5,3,yes
2021-10-23 02:52:46,2021-10-23 02:57:35,IP Address,100,288,True,2021-10-23 02:57:35,R_1eJ0Pc6ksOg7bui,anonymous,NL,1,Klimaat,Veiligheid,Onderwijsversterking rechterlijke macht,Vertrouwen in de politiek,Social media,Europese unie,Kabinetsformatie,Toeslagen affaire,Immigratie,Criminaliteitsbestrijding,4601366,NL,NOS,2,0,3,no
